town_code;town_name;state_code;district_code;sub_district_code
803793;Sundarapandiam (TP);33;625;5848
803794;Srivilliputhur (M);33;625;5848
803795;Mamsapuram (TP);33;625;5848
803796;Thiruthangal (M);33;625;5849
803797;Sivakasi (M);33;625;5849
803798;Virudhunagar (M);33;625;5850
803799;Kariapatti (TP);33;625;5851
803800;Mallankinaru (TP);33;625;5851
803801;Aruppukkottai (M);33;625;5853
803802;Sattur (M);33;625;5854
803803;Thondi (TP);33;626;5855
803804;R.S.Mangalam (TP);33;626;5855
803805;Paramakudi (M);33;626;5856
803806;Mudukulathur (TP);33;626;5857
803807;Abiramam (TP);33;626;5858
803808;Kamuthi (TP);33;626;5858
803809;Sayalgudi (TP);33;626;5859
803810;Ramanathapuram (M);33;626;5860
803811;Mandapam (TP);33;626;5860
803812;Keelakarai (M);33;626;5860
803813;Rameswaram (M);33;626;5861
803814;Kovilpatti (M);33;627;5862
803815;Kalugumalai (TP);33;627;5862
803816;Kadambur (TP);33;627;5862
803817;Kayatharu (TP);33;627;5862
803818;Ettayapuram (TP);33;627;5863
803819;V. Pudur (TP);33;627;5864
803820;Vilathikulam (TP);33;627;5864
803821;Thoothukkudi (M Corp.);33;627;5866
803822;Sayapuram (TP);33;627;5867
803823;Perungulam (TP);33;627;5867
803824;Srivaikuntam (TP);33;627;5867
803825;Eral (TP);33;627;5867
803826;Kayalpattinam (M);33;627;5868
803827;Athur (TP);33;627;5868
803828;Thenthiruperai (TP);33;627;5868
803829;Alwarthirunagiri (TP);33;627;5868
803830;Nazerath (TP);33;627;5868
803831;Arumuganeri (TP);33;627;5868
803832;Kanam (TP);33;627;5868
803833;Tiruchendur (TP);33;627;5868
803834;Udangudi (TP);33;627;5868
803835;Sathankulam (TP);33;627;5869
803836;Sivagiri (TP);33;628;5870
803837;Rayagiri (TP);33;628;5870
803838;Vasudevanallur (TP);33;628;5870
803839;Puliankudi (M);33;628;5870
803840;Thiruvenkadam (TP);33;628;5871
803841;Sankarankoil (M);33;628;5871
803842;Surandai (TP);33;628;5872
803843;Kadayanallur (M);33;628;5873
803844;Sambavar Vadagarai (TP);33;628;5873
803845;Aygudi (TP);33;628;5873
803846;Tenkasi (M);33;628;5873
803847;Sundarapandiapuram (TP);33;628;5873
803848;Ilanji (TP);33;628;5873
803849;Courtalam (TP);33;628;5873
803850;Melagaram (TP);33;628;5873
803851;Achampudur (TP);33;628;5874
803852;Vadakarai Keezhpadugai (TP);33;628;5874
803853;Panpoli (TP);33;628;5874
803854;Pudur (S) (TP);33;628;5874
803855;Shenkottai (M);33;628;5874
803856;Kilapavoor (TP);33;628;5875
803857;Alangulam (TP);33;628;5875
803858;Sankarnagar (TP);33;628;5876
803859;Naranammalpuram (TP);33;628;5876
803860;Tirunelveli (M Corp.);33;628;5876
803861;Alwarkurichi (TP);33;628;5878
803862;Mukkudal (TP);33;628;5878
803863;Vikramasingapuram (M);33;628;5878
803864;Ambasamudram (M);33;628;5878
803865;Cheranmadevi (TP);33;628;5878
803866;Veeravanallur (TP);33;628;5878
803867;Kalladaikurichi (TP);33;628;5878
803868;Manimutharu (TP);33;628;5878
803869;Pathamadai (TP);33;628;5878
803870;Melacheval (TP);33;628;5878
803871;Gopalasamudram (TP);33;628;5878
803872;Moolakaraipatti (TP);33;628;5879
803873;Kalakad (TP);33;628;5879
803874;Nanguneri (TP);33;628;5879
803875;Eruvadi (TP);33;628;5879
803876;Thirukarungudi (TP);33;628;5879
803877;Vadakkuvalliyur (TP);33;628;5880
803878;Panagudi (TP);33;628;5880
803879;Thisayanvilai (TP);33;628;5880
803880;Kadayal (TP);33;629;5881
803881;Arumanai (TP);33;629;5881
803882;Edaicode (TP);33;629;5881
803883;Palugal (TP);33;629;5881
803884;Kaliyakkavilai (TP);33;629;5881
803885;Pacode (TP);33;629;5881
803886;Kuzhithurai (M);33;629;5881
803887;Unnamalaikadai (TP);33;629;5881
803888;Nalloor (TP);33;629;5881
803889;Kollancode (TP);33;629;5881
803890;Ezhudesam (TP);33;629;5881
803891;Puthukkadai (TP);33;629;5881
803892;Killiyoor (TP);33;629;5881
803893;Keezhkulam (TP);33;629;5881
803894;Karungal (TP);33;629;5881
803895;Palappallam (TP);33;629;5881
803896;Thirparappu (TP);33;629;5882
803897;Ponmanai (TP);33;629;5882
803898;Kulasekaram (TP);33;629;5882
803899;Thiruvattar (TP);33;629;5882
803900;Athur (TP);33;629;5882
803901;Verkilambi (TP);33;629;5882
803902;Kumarapuram (TP);33;629;5882
803903;Kothanallur (TP);33;629;5882
803904;Valvaithankoshtam (TP);33;629;5882
803905;Mulagumudu (TP);33;629;5882
803906;Vilavur (TP);33;629;5882
803907;Padmanabhapuram (M);33;629;5882
803908;Thiruvithancode (TP);33;629;5882
803909;Kappiyarai (TP);33;629;5882
803910;Eraniel (TP);33;629;5882
803911;Villukuri (TP);33;629;5882
803912;Neyyoor (TP);33;629;5882
803913;Reethapuram (TP);33;629;5882
803914;Kallukuttam (TP);33;629;5882
803915;Thingalnagar (TP);33;629;5882
803916;Alur (TP);33;629;5882
803917;Colachel (M);33;629;5882
803918;Mandaikadu (TP);33;629;5882
803919;Manavalakurichi (TP);33;629;5882
803920;Vellimalai (TP);33;629;5882
803921;Azhagiapandipuram (TP);33;629;5883
803922;Boothapandi (TP);33;629;5883
803923;Aralvaimozhi (TP);33;629;5883
803924;Thazhakudy (TP);33;629;5883
803925;Marungur (TP);33;629;5884
803926;Therur (TP);33;629;5884
803927;Nagercoil (M);33;629;5884
803928;Asaripallam (TP);33;629;5884
803929;Suchindrum (TP);33;629;5884
803930;Ganapathipuram (TP);33;629;5884
803931;Mylaudy (TP);33;629;5884
803932;Alagappapuram (TP);33;629;5884
803933;Anjugrammam (TP);33;629;5884
803934;Kottaram (TP);33;629;5884
803935;Thengampudur (TP);33;629;5884
803936;Puthalam (TP);33;629;5884
803937;Agastheeswaram (TP);33;629;5884
803938;Thenthamaraikulam (TP);33;629;5884
803939;Kanniyakumari (TP);33;629;5884
803940;Marandahalli (TP);33;630;5885
803941;Kariamangalam (TP);33;630;5885
803942;Palakkodu (TP);33;630;5885
803943;Kambainallur (TP);33;630;5886
803944;Harur (TP);33;630;5886
803945;Kadathur (TP);33;630;5887
803946;B.Mallapuram (TP);33;630;5887
803947;Pappireddipatti (TP);33;630;5887
803948;Dharmapuri (M);33;630;5888
803949;Papparapatti (TP);33;630;5889
803950;Pennagaram (TP);33;630;5889
803951;Hosur (M);33;631;5890
803952;Mathigiri (TP);33;631;5890
803953;Bargur (TP);33;631;5891
803954;Krishnagiri (M);33;631;5891
803955;Kaveripattinam (TP);33;631;5891
803956;Kelamangalam (TP);33;631;5892
803957;Denkanikottai (TP);33;631;5892
803958;Nagojanahalli (TP);33;631;5893
803959;Uthangarai (TP);33;631;5894
803960;Sirumugai (TP);33;632;5895
803961;Mettupalayam (M);33;632;5895
803962;Karamadai (TP);33;632;5895
803963;Mopperipalayam (TP);33;632;5896
803964;Karumathampatti (TP);33;632;5896
803965;Irugur (TP);33;632;5896
803966;Sulur (TP);33;632;5896
803967;Pallapalayam (TP);33;632;5896
803968;Kannampalayam (TP);33;632;5896
803969;Annur (TP);33;632;5897
803970;Veerapandi (TP);33;632;5897
803971;Gudalur (TP);33;632;5897
803972;Periyanaicken-palayam (TP);33;632;5897
803973;Idikarai (TP);33;632;5897
803974;Sarcarsamakulam (TP);33;632;5897
803975;Narasimhanaicken-palayam (TP);33;632;5897
803976;Kalapatti (TP);33;632;5897
803977;Saravanampatti (TP);33;632;5897
803978;Vellakinar (TP);33;632;5897
803979;Thudiyalur (TP);33;632;5897
803980;Chinnavedampatti (TP);33;632;5897
803981;Goundampalayam (M);33;632;5897
803982;Veerakeralam (TP);33;632;5897
803983;Vadavalli (TP);33;632;5898
803984;Coimbatore (M Corp.);33;632;5898
803985;Thondamuthur (TP);33;632;5898
803986;Dhaliyur (TP);33;632;5898
803987;Vedapatti (TP);33;632;5898
803988;Vellalur (TP);33;632;5898
803989;Kurichi (M);33;632;5898
803990;Kuniyamuthur (M);33;632;5898
803991;Perur (TP);33;632;5898
803992;Thenkarai (TP);33;632;5898
803993;Pooluvapatti (TP);33;632;5898
803994;Alanthurai (TP);33;632;5898
803995;Chettipalayam (TP);33;632;5898
803996;Madukkarai (TP);33;632;5898
803997;Ettimadai (TP);33;632;5898
803998;Othakalmandapam (TP);33;632;5898
803999;Thirumalayampalayam (TP);33;632;5898
804000;Kinathukadavu (TP);33;632;5899
804001;Periya Negamam (TP);33;632;5899
804002;Pollachi (M);33;632;5899
804003;Zamin Uthukuli (TP);33;632;5899
804004;Suleeswaranpatti (TP);33;632;5899
804005;Samathur (TP);33;632;5899
804006;Anaimalai (TP);33;632;5899
804007;Odaiyakulam (TP);33;632;5899
804008;Vettaikaranpudur (TP);33;632;5899
804009;Kottur (TP);33;632;5899
804010;Valparai (M);33;632;5900
804011;Muthur (TP);33;633;5901
804012;Kangeyam (TP);33;633;5901
804013;Vellakoil (M);33;633;5901
804014;Rudravathi (TP);33;633;5902
804015;Kannivadi (TP);33;633;5902
804016;Mulanur (TP);33;633;5902
804017;Kolathupalayam (TP);33;633;5902
804018;Dharapuram (M);33;633;5902
804019;Chinnakkampalayam (TP);33;633;5902
804020;Kunnathur (TP);33;633;5903
804021;Avanashi (TP);33;633;5903
804022;Thirumuruganpoondi (TP);33;633;5903
804023;Uthukuli (TP);33;633;5903
804024;Velampalayam (M);33;633;5904
804025;S.Nallur (M);33;633;5904
804026;Tiruppur (M.Corp);33;633;5904
804027;Samalapuram (TP);33;633;5905
804028;Palladam (M);33;633;5905
804029;Udumalaipettai  (M);33;633;5906
804030;Dhali (TP);33;633;5906
804031;Kaniyur (TP);33;633;5907
804032;Madathukulam (TP);33;633;5907
804033;Komaralingam (TP);33;633;5907
804034;Sankaramanallur (TP);33;633;5907
804035;Yanam (M);34;634;5908
804036;Puducherry (M);34;635;5909
804037;Ozhukarai (M);34;635;5910
804038;Kurumbapet (GP + OG);34;635;5911
804038;Kurumbapet (GP);34;635;5911
804039;Mahe (M);34;636;5913
804040;Karaikal (M);34;637;5914
804041;Port Blair (M Cl);35;640;5923
